duration,poutcome,contact,housing,pdays,previous,campaign,loan,marital,y
437,0,0,1,0,0,2,1,2,0
89,0,0,1,0,0,2,0,0,0
261,0,0,0,0,0,6,0,2,0
294,0,0,1,0,0,4,0,2,0
343,0,0,1,0,0,4,0,1,0
1245,0,0,1,0,0,25,0,2,0
498,0,0,1,0,0,2,0,0,0
148,0,0,1,0,0,4,0,0,0
134,0,0,1,0,0,4,0,2,0
230,0,0,1,0,0,2,0,2,0
192,0,0,1,0,0,32,0,2,0
65,0,0,1,0,0,3,0,2,0
237,0,0,1,0,0,3,0,2,0
239,0,0,1,0,0,2,0,0,0
196,0,0,1,0,0,6,0,2,0
243,0,0,0,0,0,2,0,0,0
393,0,0,1,0,0,2,1,2,0
512,0,0,1,0,0,6,0,1,0
218,0,0,1,0,0,3,0,0,0
215,0,0,1,0,0,3,0,2,0
186,0,0,1,0,0,5,1,2,0
299,0,0,1,0,0,4,0,2,0
107,0,0,0,0,0,3,0,2,0
103,0,0,1,0,0,7,0,2,0
297,0,0,0,0,0,4,0,2,0
1064,0,0,1,0,0,4,1,2,1
24,0,0,1,0,0,4,0,1,0
757,0,0,0,0,0,6,0,0,0
90,0,0,1,0,0,7,0,0,0
59,0,0,1,0,0,5,0,2,0
102,0,0,1,0,0,4,1,0,0
293,0,0,1,0,0,7,0,2,0
1187,0,0,1,0,0,4,0,0,1
427,0,0,1,0,0,3,0,2,0
65,0,0,1,0,0,3,0,2,0
79,0,0,1,0,0,19,0,2,0
145,0,0,1,0,0,4,0,2,0
39,0,0,1,0,0,7,0,2,0
105,0,0,1,0,0,2,1,2,0
311,0,0,1,0,0,2,0,0,0
179,0,0,1,0,0,4,1,2,0
62,0,0,1,0,0,2,0,0,0
128,0,0,1,0,0,3,0,0,0
171,0,0,1,0,0,2,1,0,0
134,0,0,1,0,0,2,0,1,0
594,0,0,0,0,0,2,0,0,0
55,0,0,1,0,0,3,0,2,0
66,0,0,1,0,0,2,0,2,0
92,0,0,1,0,0,2,0,1,0
19,0,0,0,0,0,5,1,2,0
501,0,0,1,0,0,3,1,1,0
114,0,0,1,0,0,2,0,2,0
221,0,0,1,0,0,2,1,2,0
221,0,0,1,0,0,4,0,2,0
374,0,0,1,0,0,6,0,2,0
123,0,0,1,0,0,1,0,2,0
166,0,0,0,0,0,1,0,2,0
37,0,0,1,0,0,1,0,2,0
35,0,0,1,0,0,1,0,2,0
668,0,0,1,0,0,7,0,2,0
88,0,0,1,0,0,5,1,2,0
77,0,0,0,0,0,2,0,1,0
312,0,0,0,0,0,1,0,1,0
181,0,0,1,0,0,1,0,0,0
134,0,0,0,0,0,3,0,2,0
61,0,0,1,0,0,4,1,2,0
258,0,0,1,0,0,1,1,0,0
131,0,0,0,0,0,2,0,1,0
71,0,0,1,0,0,1,0,2,0
153,0,0,0,0,0,1,0,1,0
405,0,0,1,0,0,3,0,2,0
256,0,0,1,0,0,1,0,2,0
131,0,0,1,0,0,1,0,2,0
219,0,0,1,0,0,1,0,1,0
468,0,0,1,0,0,1,0,2,0
326,0,0,0,0,0,2,0,2,0
412,0,0,1,0,0,1,1,2,0
579,0,0,1,0,0,1,0,1,0
277,0,0,1,0,0,3,1,2,0
316,0,0,1,0,0,2,0,1,0
882,0,0,1,0,0,1,0,0,1
380,0,0,1,0,0,1,0,2,0
169,0,0,1,0,0,1,0,1,0
127,0,0,1,0,0,1,0,2,0
122,0,0,1,0,0,6,0,0,0
83,0,0,1,0,0,4,1,2,0
318,0,0,1,0,0,1,0,0,0
29,0,0,1,0,0,3,0,2,0
218,0,0,1,0,0,1,0,2,0
144,0,0,1,0,0,2,0,2,0
130,0,0,1,0,0,2,0,2,0
429,0,0,1,0,0,1,0,1,0
27,0,0,1,0,0,1,0,2,0
546,0,0,1,0,0,2,0,0,0
343,0,0,1,0,0,2,1,2,0
95,0,0,1,0,0,1,0,1,0
156,0,0,1,0,0,1,0,2,0
112,0,0,1,0,0,1,0,1,0
351,0,0,1,0,0,1,1,0,0
198,0,0,1,0,0,1,0,2,0
165,0,0,1,0,0,1,1,2,0
134,0,0,1,0,0,2,1,2,0
268,0,0,1,0,0,6,0,0,0
298,0,0,1,0,0,1,0,2,0
63,0,0,1,0,0,1,0,1,0
455,0,0,0,0,0,1,0,2,0
188,0,0,1,0,0,2,0,2,0
241,0,0,1,0,0,1,0,2,0
201,0,0,1,0,0,1,0,1,0
27,0,0,1,0,0,1,0,2,0
206,0,0,1,0,0,1,0,2,0
68,0,0,1,0,0,1,0,2,0
82,0,0,1,0,0,3,0,2,0
97,0,0,1,0,0,2,0,2,0
138,0,0,1,0,0,1,0,0,0
285,0,0,1,0,0,2,0,2,0
135,0,0,1,0,0,1,0,2,0
268,0,0,0,0,0,3,0,0,0
267,0,0,1,0,0,1,0,0,0
382,0,0,1,0,0,2,1,2,0
208,0,0,1,0,0,5,0,2,0
259,0,0,1,0,0,3,0,0,0
18,0,0,1,0,0,1,0,2,0
234,0,0,1,0,0,1,0,0,0
792,0,0,1,0,0,4,0,2,0
95,0,0,1,0,0,1,1,2,0
943,0,0,1,0,0,2,0,2,1
352,0,0,1,0,0,1,0,0,0
798,0,0,0,0,0,1,0,0,0
84,0,0,1,0,0,12,0,2,0
100,0,0,1,0,0,3,0,2,0
85,0,0,1,0,0,4,0,0,0
143,0,0,1,0,0,1,0,0,0
115,0,0,0,0,0,1,0,2,0
73,0,0,1,0,0,1,0,2,0
31,0,0,1,0,0,1,0,2,0
182,0,0,1,0,0,2,0,2,0
190,0,0,0,0,0,1,0,0,0
351,0,0,1,0,0,1,0,2,0
179,0,0,0,0,0,1,0,0,0
107,0,0,0,0,0,2,0,2,0
529,0,0,0,0,0,3,0,2,0
36,0,0,1,0,0,1,0,0,0
122,0,0,1,0,0,2,0,0,0
198,0,0,0,0,0,1,0,2,0
67,0,0,1,0,0,1,0,2,0
264,0,0,1,0,0,1,0,2,0
238,0,0,1,0,0,3,1,2,0
112,0,0,1,0,0,1,0,0,0
21,0,0,1,0,0,2,0,2,0
81,0,0,1,0,0,1,0,2,0
496,0,0,1,0,0,3,0,0,0
78,0,0,1,0,0,3,0,1,0
114,0,0,0,0,0,2,0,2,0
156,0,0,1,0,0,5,0,0,0
211,0,0,1,0,0,2,0,2,0
265,0,0,1,0,0,1,0,2,0
48,0,0,1,0,0,2,0,2,0
104,0,0,1,0,0,2,0,0,0
610,0,0,1,0,0,1,0,0,0
287,0,0,1,0,0,1,0,0,0
68,0,0,1,0,0,2,0,2,0
336,0,0,1,0,0,1,0,1,0
202,0,0,1,0,0,1,0,0,0
228,0,0,1,0,0,1,0,0,0
192,0,0,1,0,0,1,0,2,0
343,0,0,1,0,0,1,0,1,0
23,0,0,1,0,0,1,0,0,0
260,0,0,0,0,0,1,0,0,0
387,0,0,1,0,0,1,0,0,0
70,0,0,1,0,0,1,0,2,0
158,0,0,1,0,0,2,0,2,0
35,0,0,0,0,0,3,0,2,0
145,0,0,1,0,0,3,0,0,0
257,0,0,1,0,0,1,0,0,0
607,0,0,1,0,0,1,0,2,1
214,0,0,1,0,0,3,0,1,0
127,0,0,1,0,0,5,0,0,0
260,0,0,1,0,0,11,0,2,0
197,0,0,0,0,0,4,0,0,0
174,0,0,1,0,0,2,1,2,0
144,0,0,1,0,0,2,0,2,0
222,0,0,1,0,0,2,0,2,0
136,0,0,1,0,0,2,0,2,0
546,0,0,1,0,0,12,0,1,0
49,0,0,1,0,0,2,0,2,0
335,0,0,1,0,0,4,0,1,0
105,0,0,1,0,0,1,0,2,0
488,0,0,1,0,0,3,1,2,0
1203,0,0,1,0,0,3,1,0,0
1022,0,0,1,0,0,4,0,2,1
128,0,0,1,0,0,1,0,2,0
126,0,0,1,0,0,3,1,2,0
387,0,0,1,0,0,1,0,0,0
258,0,0,1,0,0,1,0,1,0
199,0,0,1,0,0,1,0,0,0
364,0,0,1,0,0,1,0,2,0
123,0,0,1,0,0,1,0,0,0
201,0,0,1,0,0,14,0,2,0
193,0,0,1,0,0,3,0,2,0
159,0,0,1,0,0,3,1,2,0
131,0,0,1,0,0,6,0,2,0
166,0,0,1,0,0,3,0,0,0
480,0,0,1,0,0,1,0,2,0
149,0,0,1,0,0,4,0,2,0
110,0,0,1,0,0,1,0,2,0
396,0,0,1,0,0,3,0,0,0
124,0,0,1,0,0,3,0,2,0
163,0,0,1,0,0,3,1,2,0
13,0,0,1,0,0,1,1,2,0
259,0,0,1,0,0,1,0,2,0
162,0,0,1,0,0,1,1,0,0
102,0,0,0,0,0,2,0,0,0
723,0,0,1,0,0,1,0,2,0
89,0,0,1,0,0,1,0,2,0
703,0,0,0,0,0,1,1,1,0
257,0,0,1,0,0,2,0,0,0
289,0,0,1,0,0,1,1,2,0
361,0,0,1,0,0,2,1,2,0
314,0,0,0,0,0,1,0,0,0
83,0,0,1,0,0,1,0,1,0
215,0,0,1,0,0,1,0,2,0
115,0,0,1,0,0,4,0,2,0
147,0,0,1,0,0,3,1,0,0
285,0,0,1,0,0,1,0,2,0
102,0,0,1,0,0,1,0,2,0
183,0,0,1,0,0,7,1,0,0
70,0,0,1,0,0,1,0,2,0
19,0,0,1,0,0,1,0,2,0
346,0,0,1,0,0,1,0,0,0
643,0,0,1,0,0,1,0,2,0
78,0,0,1,0,0,1,0,2,0
411,0,0,1,0,0,1,0,2,0
133,0,0,1,0,0,1,0,2,0
193,0,0,0,0,0,6,0,2,0
590,0,0,1,0,0,2,0,2,0
151,0,0,1,0,0,1,1,2,0
109,0,0,1,0,0,2,0,0,0
263,0,0,1,0,0,1,0,2,0
103,0,0,0,0,0,4,0,0,0
333,0,0,1,0,0,1,0,1,0
104,0,0,1,0,0,1,0,0,0
191,0,0,1,0,0,4,0,2,0
571,0,0,1,0,0,1,0,2,0
180,0,0,1,0,0,1,0,0,0
657,0,0,1,0,0,2,0,2,0
107,0,0,1,0,0,2,1,2,0
335,0,0,1,0,0,3,0,2,0
120,0,0,1,0,0,3,0,2,0
219,0,0,1,0,0,2,0,2,0
148,0,0,1,0,0,1,0,2,0
214,0,0,1,0,0,1,0,2,0
400,0,0,1,0,0,2,0,2,0
503,0,0,1,0,0,2,1,0,0
125,0,0,1,0,0,5,0,2,0
329,0,0,1,0,0,1,0,0,0
194,0,0,1,0,0,3,0,2,0
7,0,0,1,0,0,1,0,0,0
53,0,0,1,0,0,1,0,0,0
344,0,0,1,0,0,2,0,0,0
104,0,0,1,0,0,1,0,1,0
552,0,0,1,0,0,3,0,1,1
345,0,0,1,0,0,1,0,0,0
263,0,0,1,0,0,1,0,0,0
88,0,0,1,0,0,6,0,1,0
44,0,0,1,0,0,43,0,2,0
401,0,0,1,0,0,2,0,2,0
178,0,0,1,0,0,5,0,0,0
53,0,0,1,0,0,5,1,2,0
349,0,0,1,0,0,2,0,1,0
34,0,0,1,0,0,9,0,1,0
48,0,0,1,0,0,3,0,1,0
182,0,0,0,0,0,11,0,0,0
147,0,0,1,0,0,1,1,0,0
457,0,0,1,0,0,5,0,2,0
193,0,0,0,0,0,1,0,0,0
142,0,0,1,0,0,3,0,2,0
123,0,0,1,0,0,2,1,0,0
65,0,0,1,0,0,3,0,2,0
420,0,0,1,0,0,1,0,2,0
100,0,0,1,0,0,2,0,2,0
403,0,0,1,0,0,2,1,2,0
229,0,0,1,0,0,3,0,2,0
445,0,0,1,0,0,2,0,0,0
206,0,0,1,0,0,4,0,0,0
182,0,0,1,0,0,2,0,2,0
183,0,0,0,0,0,2,0,2,0
140,0,0,1,0,0,2,0,1,0
134,0,0,1,0,0,3,0,0,0
88,0,0,1,0,0,51,0,0,0
234,0,0,1,0,0,13,1,2,0
215,0,0,1,0,0,3,0,2,0
194,0,0,1,0,0,5,0,0,0
394,0,0,1,0,0,2,0,2,0
5,0,0,1,0,0,2,1,0,0
408,0,0,1,0,0,2,1,2,0
114,0,0,1,0,0,2,0,0,0
210,0,0,1,0,0,2,0,2,0
243,0,0,1,0,0,6,1,2,0
180,0,0,1,0,0,9,0,2,0
8,0,0,1,0,0,2,0,2,0
458,0,0,1,0,0,4,1,0,0
313,0,0,1,0,0,2,0,2,0
1622,0,0,1,0,0,2,0,1,1
324,0,0,1,0,0,2,0,2,0
205,0,0,1,0,0,3,0,0,0
310,0,0,0,0,0,2,0,0,0
194,0,0,1,0,0,2,1,0,0
165,0,0,1,0,0,5,0,1,0
86,0,0,1,0,0,7,0,1,0
160,0,0,1,0,0,2,0,2,0
492,0,0,1,0,0,6,0,1,0
187,0,0,1,0,0,3,1,2,0
197,0,0,1,0,0,4,0,2,0
95,0,0,0,0,0,5,0,2,0
159,0,0,0,0,0,3,0,2,0
967,0,0,1,0,0,6,1,0,1
221,0,0,1,0,0,2,0,2,0
102,0,0,1,0,0,13,0,1,0
579,0,0,1,0,0,5,0,2,1
124,0,0,1,0,0,63,0,2,0
158,0,0,0,0,0,5,0,1,0
162,0,0,1,0,0,10,0,2,0
211,0,0,1,0,0,2,0,2,0
51,0,0,1,0,0,41,0,2,0
173,0,0,1,0,0,5,0,2,0
220,0,0,1,0,0,3,0,2,0
110,0,0,1,0,0,2,0,2,0
99,0,0,1,0,0,26,0,0,0
112,0,0,1,0,0,7,1,2,0
168,0,0,1,0,0,4,0,2,0
283,0,0,1,0,0,3,0,2,0
235,0,0,1,0,0,7,0,1,0
138,0,0,1,0,0,8,0,2,0
374,0,0,1,0,0,6,0,0,0
353,0,0,1,0,0,4,0,1,0
147,0,0,1,0,0,2,1,2,0
332,0,0,1,0,0,10,0,0,0
179,0,0,1,0,0,9,0,0,0
571,0,0,1,0,0,5,0,2,0
492,0,0,1,0,0,9,0,0,0
265,0,0,1,0,0,5,0,0,0
360,0,0,1,0,0,2,1,2,0
175,0,0,1,0,0,2,1,2,0
97,0,0,1,0,0,9,0,2,0
84,0,0,1,0,0,3,0,2,0
57,0,0,1,0,0,7,0,0,0
105,0,0,0,0,0,11,0,2,0
886,0,0,1,0,0,3,1,1,0
182,0,0,1,0,0,8,0,0,0
467,0,0,1,0,0,4,0,2,0
18,0,0,1,0,0,14,0,2,0
21,0,0,1,0,0,11,0,1,0
470,0,0,1,0,0,4,1,2,0
85,0,0,1,0,0,3,0,2,0
243,0,0,1,0,0,2,0,2,0
120,0,0,1,0,0,7,0,2,0
298,0,0,1,0,0,2,0,2,0
249,0,0,1,0,0,2,1,2,0
87,0,0,1,0,0,5,0,2,0
217,0,0,1,0,0,2,0,0,0
44,0,0,1,0,0,4,0,2,0
622,0,0,1,0,0,2,0,2,0
182,0,0,1,0,0,2,0,2,0
195,0,0,0,0,0,4,0,2,0
179,0,0,0,0,0,2,0,2,0
58,0,0,1,0,0,10,0,0,0
1218,0,0,1,0,0,3,0,0,1
500,0,0,1,0,0,3,0,2,0
66,0,0,1,0,0,9,0,2,0
248,0,0,1,0,0,3,0,2,0
110,0,0,1,0,0,5,0,2,0
3078,0,0,1,0,0,4,0,2,0
21,0,0,1,0,0,9,0,0,0
150,0,0,1,0,0,1,0,0,0
148,0,0,0,0,0,5,0,0,0
91,0,0,1,0,0,1,0,1,0
34,0,0,1,0,0,1,0,0,0
201,0,0,1,0,0,1,0,1,0
70,0,0,1,0,0,1,0,2,0
19,0,0,1,0,0,15,0,0,0
351,0,0,1,0,0,1,0,0,0
182,0,0,0,0,0,1,0,2,0
365,0,0,1,0,0,4,0,1,0
257,0,0,1,0,0,1,0,0,0
280,0,0,1,0,0,1,0,0,0
16,0,0,1,0,0,10,0,2,0
140,0,0,1,0,0,1,0,0,0
21,0,0,1,0,0,11,0,2,0
184,0,0,1,0,0,1,0,2,0
20,0,0,1,0,0,14,0,0,0
107,0,0,1,0,0,2,1,2,0
446,0,0,1,0,0,1,0,2,1
661,0,0,0,0,0,1,1,2,0
172,0,0,1,0,0,1,1,2,0
125,0,0,1,0,0,4,1,1,0
280,0,0,1,0,0,1,0,2,0
216,0,0,1,0,0,1,0,2,0
81,0,0,1,0,0,1,0,2,0
409,0,0,1,0,0,2,0,2,0
226,0,0,1,0,0,1,0,2,0
191,0,0,1,0,0,1,0,2,0
171,0,0,1,0,0,1,1,2,0
13,0,0,1,0,0,12,0,1,0
133,0,0,1,0,0,1,0,0,0
656,0,0,1,0,0,1,0,0,0
1205,0,0,1,0,0,1,0,1,1
202,0,0,1,0,0,6,0,2,0
205,0,0,1,0,0,1,1,2,0
206,0,0,1,0,0,1,0,2,0
79,0,0,1,0,0,1,0,2,0
186,0,0,1,0,0,4,0,0,0
532,0,0,1,0,0,1,0,1,0
97,0,0,1,0,0,2,0,2,0
234,0,0,0,0,0,5,0,2,0
328,0,0,1,0,0,1,0,2,0
297,0,0,1,0,0,1,0,0,0
1882,0,0,1,0,0,2,0,0,1
243,0,0,1,0,0,1,0,0,0
81,0,0,1,0,0,1,0,0,0
142,0,0,1,0,0,3,0,2,0
1334,0,0,1,0,0,1,0,2,1
775,0,0,1,0,0,1,0,2,0
335,0,0,1,0,0,1,0,2,0
168,0,0,1,0,0,1,0,2,0
68,0,0,1,0,0,2,0,2,0
121,0,0,1,0,0,2,0,2,0
217,0,0,1,0,0,1,1,2,0
68,0,0,1,0,0,1,0,0,0
119,0,0,1,0,0,1,0,1,0
160,0,0,1,0,0,1,0,2,0
294,0,0,1,0,0,15,0,2,0
57,0,0,1,0,0,1,0,0,0
90,0,0,1,0,0,1,0,2,0
600,0,0,1,0,0,1,0,2,0
148,0,0,1,0,0,1,0,2,0
38,0,0,0,0,0,1,0,2,0
142,0,0,1,0,0,1,0,2,0
466,0,0,1,0,0,1,0,2,0
26,0,0,1,0,0,1,0,2,0
203,0,0,1,0,0,2,0,2,0
369,0,0,1,0,0,1,0,2,0
29,0,0,1,0,0,1,0,2,0
793,0,0,1,0,0,2,0,2,0
71,0,0,1,0,0,1,0,2,0
182,0,0,1,0,0,2,0,2,1
203,0,0,1,0,0,1,0,0,0
167,0,0,1,0,0,1,0,2,0
37,0,0,1,0,0,1,0,0,0
34,0,0,1,0,0,1,0,0,0
394,0,0,1,0,0,1,1,2,0
127,0,0,1,0,0,1,1,2,0
264,0,0,1,0,0,1,0,0,0
265,0,0,1,0,0,1,0,2,0
231,0,0,1,0,0,1,0,2,0
320,0,0,1,0,0,1,0,1,0
101,0,0,1,0,0,1,0,2,0
110,0,0,1,0,0,1,0,2,0
121,0,0,1,0,0,3,0,0,0
265,0,0,0,0,0,1,0,0,0
345,0,0,1,0,0,1,0,2,0
171,0,0,1,0,0,1,1,1,0
572,0,0,0,0,0,1,0,0,0
67,0,0,1,0,0,1,0,2,0
25,0,0,1,0,0,1,0,1,0
269,0,0,1,0,0,1,1,2,0
132,0,0,1,0,0,1,0,2,0
115,0,0,1,0,0,1,0,0,0
273,0,0,1,0,0,1,0,2,0
56,0,0,0,0,0,1,0,2,0
434,0,0,1,0,0,1,0,2,0
507,0,0,1,0,0,1,0,0,0
253,0,0,1,0,0,1,0,2,0
100,0,0,1,0,0,1,0,2,0
116,0,0,1,0,0,1,0,0,0
124,0,0,1,0,0,1,0,2,0
66,0,0,1,0,0,2,0,0,0
233,0,0,1,0,0,2,1,0,0
90,0,0,1,0,0,1,0,2,0
104,0,0,1,0,0,1,1,1,0
187,0,0,1,0,0,1,0,0,0
92,0,0,1,0,0,2,0,2,0
423,0,0,0,0,0,1,0,2,0
215,0,0,1,0,0,2,0,2,0
209,0,0,1,0,0,1,0,2,0
181,0,0,1,0,0,1,0,0,0
201,0,0,1,0,0,1,0,2,0
40,0,0,1,0,0,1,1,2,0
317,0,0,0,0,0,1,0,0,0
447,0,0,1,0,0,1,0,2,0
137,0,0,1,0,0,1,0,0,0
184,0,0,1,0,0,1,1,2,0
121,0,0,1,0,0,1,0,0,0
138,0,0,1,0,0,4,0,2,0
207,0,0,1,0,0,6,0,2,0
309,0,0,1,0,0,1,1,2,0
214,0,0,1,0,0,1,0,2,0
134,0,0,1,0,0,1,0,0,0
284,0,0,1,0,0,1,0,2,0
1777,0,0,1,0,0,1,0,2,1
774,0,0,1,0,0,1,1,2,0
265,0,0,1,0,0,1,0,1,0
62,0,0,1,0,0,1,0,0,0
247,0,0,1,0,0,2,0,0,0
89,0,0,1,0,0,1,0,0,0
318,0,0,1,0,0,3,0,2,0
277,0,0,1,0,0,2,0,2,0
135,0,0,1,0,0,1,0,2,0
126,0,0,1,0,0,3,0,2,0
411,0,0,1,0,0,1,0,2,0
85,0,0,1,0,0,1,0,0,0
100,0,0,0,0,0,1,0,2,0
83,0,0,1,0,0,1,0,2,0
71,0,0,1,0,0,3,0,0,0
199,0,0,0,0,0,4,0,2,0
47,0,0,1,0,0,1,1,1,0
253,0,0,1,0,0,1,0,0,0
244,0,0,1,0,0,1,0,2,0
224,0,0,1,0,0,1,0,2,0
56,0,0,1,0,0,1,1,2,0
638,0,0,1,0,0,2,0,2,0
311,0,0,1,0,0,1,0,2,0
77,0,0,0,0,0,1,0,0,0
177,0,0,1,0,0,1,1,2,0
189,0,0,1,0,0,1,0,1,0
152,0,0,1,0,0,1,0,0,0
151,0,0,1,0,0,1,0,0,0
217,0,0,1,0,0,1,0,2,0
24,0,0,1,0,0,1,0,2,0
212,0,0,1,0,0,1,0,2,0
163,0,0,1,0,0,2,0,2,0
473,0,0,1,0,0,2,0,2,0
68,0,0,1,0,0,1,0,0,0
485,0,0,1,0,0,1,0,0,0
172,0,0,1,0,0,1,0,2,0
77,0,0,1,0,0,2,0,0,0
396,0,0,1,0,0,1,0,0,0
274,0,0,1,0,0,2,0,2,0
88,0,0,1,0,0,2,0,2,0
129,0,0,1,0,0,2,0,1,0
474,0,0,1,0,0,2,1,2,0
268,0,0,1,0,0,2,0,2,0
374,0,0,1,0,0,2,0,1,0
72,0,0,1,0,0,5,0,2,0
61,0,0,1,0,0,2,0,0,0
205,0,0,1,0,0,2,0,2,0
347,0,0,1,0,0,6,1,0,0
355,0,0,1,0,0,1,1,2,0
211,0,0,1,0,0,2,0,0,0
211,0,0,1,0,0,1,0,0,0
66,0,0,0,0,0,12,0,2,0
1452,0,0,1,0,0,10,0,2,0
341,0,0,1,0,0,1,0,2,0
14,0,0,0,0,0,1,0,0,0
610,0,0,1,0,0,2,0,2,0
120,0,0,1,0,0,1,1,0,0
407,0,0,1,0,0,1,0,2,0
464,0,0,1,0,0,2,0,2,0
547,0,0,1,0,0,7,0,2,0
152,0,0,1,0,0,2,0,1,0
522,0,0,1,0,0,1,0,2,0
227,0,0,1,0,0,9,0,0,0
1376,0,0,1,0,0,2,0,0,0
134,0,0,0,0,0,5,0,1,0
37,0,0,0,0,0,1,0,0,0
360,0,0,1,0,0,1,1,2,0
51,0,0,1,0,0,1,0,0,0
834,0,0,0,0,0,6,0,1,0
106,0,0,1,0,0,1,0,0,0
194,0,0,1,0,0,1,1,2,0
535,0,0,1,0,0,1,0,2,0
236,0,0,1,0,0,2,1,2,0
182,0,0,1,0,0,1,0,2,0
296,0,0,1,0,0,1,0,2,0
201,0,0,1,0,0,1,1,2,0
281,0,0,1,0,0,1,0,2,0
150,0,0,1,0,0,1,0,2,0
79,0,0,1,0,0,1,0,2,0
359,0,0,1,0,0,2,0,2,0
332,0,0,1,0,0,2,0,2,0
592,0,0,1,0,0,1,0,2,0
166,0,0,1,0,0,1,0,2,0
245,0,0,1,0,0,1,0,2,0
138,0,0,1,0,0,8,0,2,0
369,0,0,1,0,0,1,0,2,0
158,0,0,1,0,0,1,1,1,0
261,0,0,0,0,0,1,0,0,0
131,0,0,0,0,0,1,0,2,0
412,0,0,1,0,0,1,0,0,0
121,0,0,0,0,0,11,0,0,0
137,0,0,1,0,0,2,0,2,0
216,0,0,1,0,0,2,0,0,0
324,0,0,1,0,0,1,0,2,0
235,0,0,1,0,0,2,1,2,0
203,0,0,1,0,0,1,1,1,0
697,0,0,1,0,0,2,0,2,0
156,0,0,1,0,0,2,0,2,0
1182,0,0,1,0,0,4,0,0,1
170,0,0,1,0,0,2,1,2,0
272,0,0,1,0,0,2,1,2,0
132,0,0,1,0,0,1,0,2,0
271,0,0,1,0,0,1,0,0,0
378,0,0,1,0,0,3,0,2,0
114,0,0,1,0,0,1,1,2,0
107,0,0,1,0,0,1,1,2,0
383,0,0,1,0,0,1,0,2,0
185,0,0,1,0,0,1,0,1,0
254,0,0,1,0,0,1,0,0,0
717,0,0,0,0,0,1,0,2,0
157,0,0,1,0,0,1,0,0,0
85,0,0,1,0,0,2,0,2,0
249,0,0,1,0,0,3,0,2,0
309,0,0,1,0,0,2,0,2,0
112,0,0,1,0,0,2,0,0,0
98,0,0,0,0,0,1,0,2,0
188,0,0,0,0,0,3,0,0,0
148,0,0,1,0,0,1,0,0,0
145,0,0,1,0,0,2,0,2,0
415,0,0,1,0,0,2,0,2,0
742,0,0,1,0,0,2,0,2,0
37,0,0,1,0,0,9,0,2,0
120,0,0,1,0,0,1,0,2,0
185,0,0,1,0,0,2,1,2,0
204,0,0,1,0,0,1,0,2,0
1045,0,0,1,0,0,1,1,0,1
205,0,0,1,0,0,2,0,2,0
74,0,0,1,0,0,2,0,2,0
51,0,0,1,0,0,26,0,2,0
190,0,0,0,0,0,2,0,0,0
325,0,0,1,0,0,3,0,2,0
650,0,0,1,0,0,3,0,1,1
148,0,0,1,0,0,2,0,2,0
212,0,0,1,0,0,2,0,2,0
625,0,0,1,0,0,2,0,2,0
134,0,0,1,0,0,3,0,0,0
97,0,0,1,0,0,8,0,2,0
438,0,0,1,0,0,2,0,0,0
999,0,0,1,0,0,3,0,2,0
127,0,0,1,0,0,2,0,2,0
446,0,0,1,0,0,2,0,2,0
217,0,0,1,0,0,4,0,2,0
169,0,0,1,0,0,1,0,2,0
247,0,0,1,0,0,3,0,2,0
140,0,0,1,0,0,1,0,0,0
60,0,0,0,0,0,6,0,2,0
99,0,0,1,0,0,1,0,2,0
26,0,0,1,0,0,14,0,1,0
128,0,0,1,0,0,6,0,2,0
215,0,0,1,0,0,3,0,2,0
64,0,0,1,0,0,1,0,2,0
52,0,0,1,0,0,11,1,0,0
413,0,0,1,0,0,2,0,0,0
216,0,0,1,0,0,2,0,0,0
292,0,0,1,0,0,1,0,2,0
129,0,0,1,0,0,8,0,2,0
201,0,0,1,0,0,4,0,2,0
210,0,0,1,0,0,2,0,2,0
114,0,0,1,0,0,1,0,2,0
657,0,0,1,0,0,1,0,2,0
88,0,0,1,0,0,1,0,0,0
147,0,0,1,0,0,2,0,2,0
443,0,0,1,0,0,1,0,0,0
73,0,0,1,0,0,1,0,0,0
134,0,0,1,0,0,1,0,2,0
127,0,0,1,0,0,8,0,2,0
1063,0,0,1,0,0,2,1,2,1
446,0,0,1,0,0,2,0,2,0
144,0,0,1,0,0,2,0,0,0
196,0,0,1,0,0,6,0,2,0
165,0,0,1,0,0,2,0,2,0
314,0,0,1,0,0,2,0,1,0
723,0,0,1,0,0,2,0,2,0
1410,0,0,1,0,0,2,0,0,1
550,0,0,1,0,0,2,1,0,0
130,0,0,1,0,0,2,0,2,0
307,0,0,1,0,0,3,1,2,0
146,0,0,1,0,0,2,0,2,0
239,0,0,1,0,0,2,0,2,0
304,0,0,1,0,0,2,0,2,0
114,0,0,1,0,0,3,1,2,0
445,0,0,1,0,0,2,0,0,0
139,0,0,1,0,0,5,0,0,0
16,0,0,1,0,0,10,0,0,0
169,0,0,0,0,0,4,0,2,0
125,0,0,1,0,0,3,0,2,0
446,0,0,1,0,0,12,0,0,0
267,0,0,1,0,0,2,0,0,0
6,0,0,1,0,0,2,0,1,0
15,0,0,1,0,0,13,0,2,0
1287,0,0,0,0,0,2,0,2,0
172,0,0,1,0,0,4,1,2,0
268,0,0,1,0,0,3,0,0,0
89,0,0,1,0,0,3,0,0,0
102,0,0,1,0,0,2,0,1,0
91,0,0,1,0,0,6,0,2,0
465,0,0,1,0,0,8,0,2,0
274,0,0,1,0,0,2,0,2,0
